id,altitude,heading
3267936e,33000,91
326805e9,18300,78
326797aa,31000,99
3267fc1f,33075,71
3267ebc0,36000,273
3267a86d,34025,271
32680592,34150,94
3267b15a,36000,271
3267c345,12400,82
3267d5fb,23550,348
3267a334,37025,88
3266edfb,36000,273
3266ee68,40000,272
3266f0e7,34000,277
3267936e,33000,91
326805e9,18300,77
326797aa,31000,99
3267fc1f,33075,71
3267ebc0,36000,272
3267a86d,34000,270
32680592,34575,93
3267b15a,36000,270
3267c345,11650,84
3267d5fb,23550,348
3266edfb,36000,273
3267a334,37025,88
3266ee68,40000,272
3266f0e7,34000,274
3267936e,33000,91
326805e9,18300,77
326797aa,31000,99
32680799,20025,74
3267ebc0,36000,272
3267a86d,34000,270
3267fc1f,33075,71
3267b15a,36000,270
32680592,34950,92
3267c345,11150,84
3266edfb,36000,273
3267d5fb,19450,348
3267a334,37025,88
3266ee68,40000,272
3266f0e7,34000,274
3267936e,33000,91
326805e9,18300,77
326797aa,31000,99
32680799,20600,74
3267ebc0,36000,272
3267a86d,34000,270
3267fc1f,33075,71
3267b15a,36000,270
32680592,35000,92
3266edfb,36000,273
3267d5fb,19450,348
3267a334,37025,88
3266ee68,40000,272
3266f0e7,34000,274
3267936e,33000,91
32680777,23425,82
326805e9,18300,77
326797aa,31000,99
32680799,21125,73
3267ebc0,36000,272
3267a86d,34000,270
3267fc1f,33075,71
3267b15a,36000,270
32680592,35000,91
3267aa59,36000,271
3267dc6a,33000,73
3266edfb,36000,273
3267a334,36725,88
3267d5fb,19450,348
3266ee68,40000,272
3266f0e7,34000,274
326805e9,23000,72
32680777,24725,79
3267936e,33000,92
326797aa,31000,99
32680799,21725,74
3267ebc0,36000,272
3267a86d,34000,269
3268088d,33700,91
3267b15a,36000,271
3267aa59,36000,271
3267dc6a,33000,73
3266edfb,36000,273
3267d5fb,19450,348
3267a334,36725,88
3266ee68,40000,272
3266f0e7,34000,274
326805e9,23000,72
32680777,24850,80
3267936e,33000,92
326797aa,31000,99
32680799,22250,73
3267ebc0,36000,272
3267a86d,34000,269
3268088d,33950,91
3267b15a,36000,270
3267aa59,36025,271
3266edfb,36000,273
3267dc6a,33000,73
3267a334,36725,88
3267d5fb,15850,120
3266ee68,40000,272
3266f0e7,34000,274
326805e9,23000,72
32680777,26450,80
3267936e,33000,92
326797aa,31000,99
32680799,22800,74
3267ebc0,36000,272
3267a86d,34000,269
3267b15a,36000,270
3268088d,34700,86
3267aa59,36000,270
3266edfb,36000,273
3267dc6a,33000,73
3267a334,36725,88
3267d5fb,15850,120
3266ee68,40000,272
3266f0e7,34000,274
326805e9,23000,72
32680777,27975,80
3267936e,33000,92
326797aa,31000,99
3267ebc0,36000,272
32680799,23425,74
3267a86d,33000,265
3267b15a,36000,255
3268088d,35000,86
3267aa59,36000,270
32678e8d,32000,271
3267dc6a,33000,73
3267a334,36725,85
3266ee68,40000,272
3266f0e7,34000,274
326805e9,23000,72
32680777,28725,80
3267936e,33000,92
3267ebc0,36000,272
326797aa,31000,99
3267a86d,33000,265
32680799,23950,74
3267b15a,36000,255
3268088d,35000,87
3267aa59,36000,270
32678e8d,32000,271
3267dc6a,33000,73
3266ee68,40000,272
3267a334,36725,83
3266f0e7,34000,274
326805e9,23000,72
32680777,29750,80
3267936e,33000,92
3267ebc0,36000,271
3267a86d,29600,265
326797aa,31000,99
32680799,24525,74
3267b15a,36000,255
3267aa59,36000,270
3268088d,35000,87
32678e8d,32000,271
3266ee68,40000,272
3267dc6a,33000,73
3266f0e7,34000,274
3267a334,34500,96
326805e9,23000,72
32680777,29975,80
3267936e,33000,92
3267ebc0,36000,271
3267a86d,29600,265
3267b15a,36000,255
32680799,25100,70
326797aa,33000,96
3267aa59,36000,270
3268088d,35000,87
32678e8d,32000,270
3266ee68,40000,272
3267dc6a,33000,73
3266f0e7,34000,274
3267a334,34500,96
326805e9,23000,72
32680777,30825,80
3267a86d,26250,259
3267ebc0,36000,271
3267936e,33000,92
3267b15a,36000,255
32680799,25675,68
3267aa59,36000,270
326797aa,33000,96
32678e8d,32000,270
3268088d,35000,87
3266ee68,40000,272
3266f0e7,34000,274
3267dc6a,33000,73
3267a334,34500,96
326805e9,23000,72
32680777,30825,80
3267a86d,25650,259
3267ebc0,36000,271
3267936e,33000,92
3267b15a,36000,255
32680799,26175,66
3267aa59,36000,270
326797aa,33000,96
32678e8d,32000,270
3268088d,35000,87
3267da09,35000,89
3266ee68,40000,272
3266f0e7,34000,274
3267dc6a,33000,73
3267a334,34500,94
326805e9,23000,72
3267a86d,25300,260
3267ebc0,36000,271
32680777,31000,80
3267b15a,36000,255
3267936e,33000,92
3267aa59,36000,270
32680799,26725,66
32678e8d,32000,270
326797aa,33000,96
3268088d,35000,87
3267da09,35000,89
3266ee68,40000,271
3266f0e7,34000,274
3267dc6a,33000,73
3267a334,34500,90
326805e9,23000,72
3267ebc0,36000,271
3267a86d,24950,262
32680777,31000,80
3267936e,33000,92
3267b15a,36000,270
3267aa59,36000,270
32680799,27225,67
32678e8d,32000,270
326797aa,33000,96
3268088d,35000,88
3266ee68,40000,271
3267da09,35000,89
3266f0e7,34000,274
3267a334,31250,96
3267dc6a,33000,73
3267a86d,24950,262
3267ebc0,36000,271
32680777,31000,80
3267b15a,36000,270
3267936e,33000,92
326805e9,22950,75
3267aa59,36000,270
32678e8d,32000,270
32680799,28000,65
326797aa,33000,97
3266ee68,40000,272
3267da09,35000,89
3266f0e7,34000,274
3267a334,31250,96
3267dc6a,33000,73
3267ebc0,36000,271
3267a86d,23575,262
32680777,31000,80
3267b15a,36000,270
3267aa59,36000,270
326805e9,22575,75
3267936e,33000,92
32678e8d,32000,270
32680799,28750,66
326797aa,33000,97
32680a03,10900,245
3266ee68,40000,272
3267da09,35000,89
3266f0e7,34000,274
3267a334,31250,96
3267dc6a,33000,73
3267a86d,21725,262
3267ebc0,36000,271
3267b15a,36000,270
32680777,31000,82
3267aa59,36000,270
326805e9,22150,75
3267936e,33000,92
32678e8d,32000,270
32680799,29650,76
326797aa,33000,97
32680a03,12250,246
32670210,39000,113
3266f0e7,34000,274
3267da09,35000,89
3267dc6a,33000,73
3267a334,31250,94
3266f4c4,35950,273
3267ebc0,36000,271
3267a86d,21050,262
3267b15a,36000,270
32680777,31000,85
3267aa59,36000,270
32678e8d,31450,270
326805e9,21775,75
3267936e,33000,94
32680799,30400,89
32680a03,13475,246
32670210,39000,113
3266f0e7,34000,274
3267da09,35000,89
3267a334,31250,90
3267dc6a,33000,73
3266f4c4,35950,273
3267ebc0,36000,271
3267a86d,18375,226
3267b15a,36000,270
3267aa59,35575,272
32680777,31000,88
32678e8d,30700,270
326805e9,21250,79
3267936e,33000,94
32680799,30950,89
32680a03,14700,246
32670210,39000,113
3266f0e7,34000,274
3267da09,35000,89
3266f4c4,35950,273
3267a334,31250,87
3267dc6a,33000,73
3267ebc0,36000,271
3267a86d,16925,199
3267b15a,36000,270
32680777,31000,80
3267aa59,34700,273
32678e8d,29575,270
326805e9,20700,85
3267936e,33000,94
32680a03,16025,246
32680799,31775,89
3266f0e7,34000,274
32670210,39000,113
3267da09,35000,89
3266f4c4,35950,273
3267dc6a,33000,73
3267a334,31250,84
3267ebc0,36000,271
3267a86d,15425,199
3267b15a,36000,270
32680777,31000,80
3267aa59,33250,273
32678e8d,28550,270
326805e9,20225,84
32680a03,17000,246
3267936e,33000,94
32680799,32350,89
3266f0e7,34000,274
3267da09,35000,89
3266f4c4,35950,272
3267a334,31250,82
3267dc6a,33000,119
3267ebc0,36000,271
3267a86d,13350,199
3267b15a,36000,270
3267aa59,30450,270
32680777,31000,80
32678e8d,27975,270
326805e9,19550,84
32680a03,18050,246
3267936e,33000,94
3266f0e7,34000,274
3267da09,35000,89
3266f4c4,35950,272
3267ebc0,36000,271
3267a334,30625,87
3267dc6a,33000,119
3267a86d,13350,199
3267b15a,36000,270
3267aa59,28725,269
32678e8d,27100,268
32680777,31000,81
326805e9,18500,82
32680a03,19175,243
3267936e,33000,94
3267da09,35000,89
3266f4c4,35950,272
3267ebc0,36000,268
3267a334,30625,87
3267a86d,13350,199
3267dc6a,33000,119
3267b15a,36000,270
3267aa59,26675,269
32678e8d,26725,270
32680777,31000,84
32680a03,20100,246
326805e9,17625,83
3267da09,35000,91
3266f4c4,35950,272
3267ebc0,36000,265
3267a86d,13350,199
3267a334,27675,56
3267dc6a,33000,119
3267b15a,36000,268
3267aa59,26150,269
32678e8d,26725,270
32680777,31000,86
32680a03,20900,246
326805e9,16700,84
3267da09,35000,91
3266f4c4,35950,272
3267ebc0,36000,263
3267a86d,13350,199
3267a334,27675,56
3267b15a,36000,268
3267dc6a,33000,119
3267aa59,24075,269
32678e8d,24875,262
32680777,31000,89
32680a03,21750,246
326805e9,15750,84
3266f4c4,35950,272
3267da09,35000,91
3267ebc0,36000,232
3267a86d,13350,199
3267b15a,36000,268
3267a334,27675,56
3267dc6a,33000,119
3267aa59,24075,269
32678e8d,24875,262
32680a03,22500,246
32680777,30975,86
326805e9,14850,84
3266f4c4,35950,272
3267da09,35000,91
3267ebc0,36000,232
3267b15a,36000,268
3267a334,27675,56
3267dc6a,33000,119
3267aa59,24075,269
32678e8d,24875,262
32680a03,23225,245
32680777,30975,86
326805e9,13925,84
3266f4c4,35950,272
3267da09,35000,90
3267ebc0,36000,232
3267b15a,36000,250
3267a334,27675,59
3267aa59,21175,269
3267dc6a,33000,119
32678e8d,24875,262
32680a03,23450,242
326810db,35425,73
32680777,31000,87
326805e9,13100,84
3266f4c4,35950,272
3267da09,35000,90
3267ebc0,36000,232
3267b15a,36000,250
3267aa59,19800,269
3267a334,27675,65
3267dc6a,33000,119
32678e8d,21300,270
32680a03,23450,242
326810db,35925,73
32680777,31000,87
326805e9,12200,84
3266f4c4,35950,272
3267ebc0,36000,232
3267da09,35000,92
3267b15a,36000,250
3267aa59,18575,203
3267a334,27675,69
3267dc6a,33000,119
32678e8d,21300,270
32680a03,23450,242
326810db,36400,89
32680777,30525,87
326805e9,11450,84
3266f4c4,35950,272
3267ebc0,36000,232
3267da09,35000,92
3267b15a,36000,250
3267aa59,17775,208
3267a334,27675,71
32678e8d,21300,270
3267dc6a,33000,119
32680a03,23450,242
326810db,37000,95
3266f4c4,35950,272
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,92
3267aa59,16650,194
32678e8d,21300,270
3267a334,27675,74
3268125c,33400,0
32680a03,23450,242
326810db,37000,95
3266f4c4,35950,272
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,92
3267aa59,15400,188
32678e8d,21300,270
3267a334,27675,76
3268125c,34200,74
32680a03,23450,242
326810db,37000,94
3267af16,33000,123
3266f4c4,35950,272
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,90
3267aa59,14025,187
32678e8d,16100,223
3267a334,27675,76
3268125c,34200,74
326810db,37000,93
3266f4c4,35950,272
3267af16,33000,83
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,90
3267aa59,13050,195
32678e8d,15475,206
3267a334,27675,78
3268125c,35225,74
326810db,37000,93
3266f4c4,35950,272
3267af16,33000,83
3267b676,31000,124
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,92
3267aa59,13050,195
32678e8d,14550,218
3267a334,27675,78
3268125c,35750,74
326810db,37000,93
3266f4c4,35950,272
3267af16,33000,83
3267b676,31000,124
3267ebc0,36000,232
3267b15a,36000,250
3267da09,35000,92
3267aa59,13050,195
32678e8d,14550,218
3267a334,27675,78
3268125c,36325,85
326810db,37000,93
3266f4c4,35950,271
3267af16,33000,82
3267b676,31000,124
3267ebc0,36000,232
3267b15a,36000,250
3266f73d,36000,273
3267da09,35000,92
3267aa59,13050,195
32678e8d,14550,218
3267a334,27675,79
3268125c,36650,96
3267dc6a,33000,96
326810db,37000,93
3267af16,33000,80
3267ebc0,36000,232
3267b676,31000,124
3267b15a,36000,250
3266f73d,36000,273
3267da09,35000,91
3267aa59,13050,195
32678e8d,14550,218
3267a334,27675,80
3268125c,37000,94
3267dc6a,33000,96
3267af16,33000,77
3267b676,31000,124
3267ebc0,36000,232
3267b15a,36000,250
3266f73d,36000,273
3267da09,35000,90
3267aa59,13050,195
32678e8d,14550,218
3267a334,27675,80
3268125c,37000,94
3267dc6a,33000,96
3267af16,33000,83
3267ebc0,36000,232
3267b676,31000,124
3267b15a,36000,250
3266f73d,36000,273
3267da09,35000,90
32678e8d,14550,218
3267a334,27675,80
3268125c,37000,94
3267dc6a,33000,96
3267af16,33000,83
3267ebc0,36000,232
3267b676,31000,124
3267b15a,36000,250
3266f73d,36000,273
3267da09,35000,90
3267a334,27675,81
3268125c,37000,94
3267dc6a,33000,96
3267af16,33000,83
3267ebc0,36000,232
3267b15a,36000,250
3266f73d,36000,274
3267b676,31000,124
3267da09,35000,90
3267a334,9425,78
3268125c,37000,98
3267dc6a,33000,96
3267af16,33000,82
3267ebc0,36000,232
3267b15a,36000,250
3266f73d,36000,274
3267b676,31000,124
3267da09,35000,90
3267a334,8700,78
3268125c,37000,98
3267ebc0,36000,232
3267af16,33000,80
3267b15a,36000,250
3266f73d,36000,274
3267b676,31000,124
3267da09,35000,90
3267a334,7925,78
3268125c,37000,98
3267ebc0,36000,234
3267af16,33000,77
3267b15a,36000,250
3266f73d,36000,274
3267b676,31000,124
3267da09,35000,90
3267a334,7375,78
3267ebc0,36000,234
3267b15a,36000,250
3267af16,33000,74
3266f73d,36000,274
3267b676,31000,124
3267da09,35000,90
3267a334,6825,78
3267ebc0,36000,234
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,72
3267b676,31000,124
3267da09,35000,90
3267a334,6300,81
3267ebc0,36000,234
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,83
3267b676,31000,124
3267da09,35000,90
3267a334,5775,80
3267ebc0,36000,235
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,83
3268162d,17000,0
3267b676,31000,124
3267da09,35000,92
3267a334,5350,80
3267aebb,39000,90
3267ebc0,36000,236
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,83
3268162d,17000,0
3267b676,31000,124
3267da09,35000,92
3267a334,4850,79
3267eb54,35000,76
3267aebb,39000,90
3267ebc0,36000,236
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,83
3268162d,17000,0
3267b676,33000,92
3267da09,35000,92
3267a334,4575,80
3267eb54,35000,77
3267ebc0,36000,236
3267aebb,39000,90
3267b15a,36000,250
3266f73d,36000,274
3267af16,33000,83
3268162d,17000,0
3267b676,33000,92
3267da09,35000,92
3267a334,4300,80
3267ebc0,36000,237
3267eb54,35000,77
3267b15a,36000,250
3267aebb,39000,92
3266f73d,36000,274
3267af16,33000,83
3268162d,17000,0
32681abb,20325,74
3267b676,33000,92
3267da09,35000,90
3267a334,4050,80
3267a922,37000,87
3267ebc0,36000,237
3267b15a,36000,250
3266f73d,36000,274
3267aebb,39000,90
3267af16,33000,83
32681abb,20325,74
3268162d,17000,92
3267b676,33000,92
3267da09,35000,90
3267a334,3725,80
3267ebc0,36000,237
3267b15a,36000,250
3267a922,37000,87
3266f73d,36000,274
3267aebb,39000,90
3267af16,33000,83
3268162d,17000,92
32681abb,20325,74
3267b676,33000,93
3267da09,35000,90
3267a334,3400,80
3267bab0,38000,271
3267e69a,37000,72
3267b15a,36000,250
3266f73d,36000,274
3267a922,37000,87
3267aebb,39000,90
32680a03,34000,274
3267af16,33000,83
3268162d,17000,92
32681abb,20325,74
3267b676,33000,93
3267da09,35000,90
3267a334,3175,80
3267bab0,38000,271
3267e69a,37000,72
3266f73d,36000,274
3267a922,37000,87
3267aebb,39000,90
32680a03,33975,274
3267af16,33000,83
32681abb,23500,74
3268162d,17000,92
3267b676,33000,93
3267da09,35000,90
3267bab0,38000,270
3267a334,2850,80
3266f73d,36000,274
3267e69a,37000,72
3267a922,37000,87
3267aebb,39000,90
32680a03,34000,273
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,93
3267da09,35000,90
3267bab0,38000,270
3267a334,2575,80
3267e69a,37000,72
3267a922,37000,87
3267aebb,39000,92
3267eb54,35000,77
32680a03,34000,273
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,93
3267da09,35000,90
3267bab0,38000,270
3267a334,2350,80
3267e69a,37000,72
3267a922,37000,97
3267aebb,39000,92
3267eb54,35000,77
32680a03,34000,273
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,91
3267da09,35000,90
3267bab0,37725,271
3267a334,2275,80
3267a922,37000,97
3267aebb,39000,92
3267eb54,35000,77
32680a03,34025,273
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,89
3267da09,35000,90
3267bab0,36700,265
32678d43,38000,271
3267a334,1850,80
3267a922,37000,97
3267aebb,39000,92
32680a03,34025,273
3267eb54,35000,77
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,86
3267da09,35000,90
3267bab0,35700,266
32678d43,38000,269
3267a334,1450,80
3267c9d8,37000,71
3267a922,37000,97
32680a03,34025,273
3267aebb,39000,92
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,83
3267da09,35000,90
3267bab0,35600,266
32678d43,38000,271
32679d89,33000,95
3267e69a,37000,72
3267c9d8,37000,71
3267a922,37000,97
32680a03,34025,273
3267aebb,39000,92
3268162d,17000,92
32681abb,23500,74
3267af16,33000,92
3267b676,33000,83
3267bab0,35600,266
3267da09,35000,90
32678d43,38000,270
3267b807,33975,271
3267e69a,37000,72
32679d89,33000,95
3267c9d8,37000,71
3267a922,37000,97
32680a03,34000,273
3267aebb,39000,92
3268162d,17000,92
32681abb,23500,74
3267b676,33000,93
3267af16,33000,92
3267bab0,35600,266
32678d43,38000,270
3267b807,34000,271
32680bce,39325,266
3267da09,30225,87
3267e69a,37000,72
32679d89,33000,95
3267e447,22400,63
3267c9d8,37000,71
32680a03,34000,273
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,23500,74
3267b676,33000,93
3267af16,33000,90
3267bab0,32225,265
32678d43,38000,270
3267b807,34000,271
32680bce,39700,266
3267b91c,39000,122
3267e69a,37000,72
32679d89,33000,95
3267e447,22400,63
3267c9d8,37000,71
32680a03,34000,273
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
3267b676,33000,93
3267af16,33000,88
3267bab0,32225,265
32678d43,38000,270
3267b807,34025,271
32680bce,39975,266
3267b91c,39000,122
3267e69a,37000,72
32679d89,33000,95
3267e447,22400,63
3267c9d8,37000,71
32680a03,34000,273
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267b676,33000,92
3267af16,33000,84
3267bab0,32225,265
32678d43,38000,271
3267b807,34000,270
32680bce,40000,266
3267b91c,39000,122
3267e69a,37000,72
32679d89,33000,95
3267c9d8,37000,71
3267e447,19775,63
32680a03,34000,273
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267b676,33000,89
3267bab0,32225,265
3267af16,33000,82
32678d43,37975,270
3267b807,34025,270
32680bce,40000,266
3267b91c,39000,122
3267e69a,37000,72
3267c9d8,37000,71
3267e447,19775,63
32680a03,34000,273
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267bab0,32225,261
32681b67,33625,74
3267b676,33000,87
3267af16,33000,79
32678d43,37450,270
3267b807,34000,270
32680bce,40000,265
3267b91c,39000,122
3267e69a,37000,72
3267e447,19775,63
32680a03,34000,273
3267c9d8,37000,71
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267af16,33000,92
3267bab0,32225,258
32681b67,33625,74
32678d43,37050,267
3267b676,33000,97
3267b807,34000,270
32680bce,40000,292
3267b91c,39000,122
32680a03,34000,273
3267e447,19775,64
3267c9d8,37000,71
3267e69a,37000,72
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267af16,33000,92
3267bab0,32225,258
32681b67,34700,74
32678d43,36775,267
3267b807,33550,269
3267b676,33000,97
32680bce,40075,296
3267b91c,39000,122
32680a03,34000,273
3267e447,15225,63
3267c9d8,37000,71
3267e69a,37000,72
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3268162d,17000,92
32681abb,31225,74
3267bab0,32225,257
3267af16,33000,92
32678d43,35225,265
32681b67,36025,74
3267b807,32675,270
32680bce,40075,296
3267b676,33000,97
3267b91c,39000,122
32680a03,34000,273
3267e447,15225,63
3267c9d8,37000,71
3267e69a,37000,72
3267eb54,35000,77
3267a922,37000,97
3267aebb,39000,92
3267bab0,32225,257
32681abb,31225,74
3267af16,33000,92
32678d43,33800,262
3267b807,31800,270
32681b67,36700,77
32680bce,40075,296
3267b676,33000,97
3267b91c,39000,122
32680a03,34000,273
3267e447,15225,63
3267e69a,37000,72
3267062a,38000,273
3267a922,37000,97
3267aebb,39000,92
32681abb,31225,74
3267af16,33000,90
32678d43,32225,264
3267b807,30825,270
3267bab0,23675,265
32680bce,40000,266
32681b67,37000,86
3267b676,33000,95
32680a03,34000,273
3267b91c,39000,122
3267e447,15225,65
3267e69a,37000,72
3267062a,37975,273
3267a922,37000,97
3267aebb,39000,92
32681abb,31225,74
32678d43,31550,263
3267af16,33000,87
3267b807,29800,270
3267bab0,23675,265
32680bce,40000,266
32681b67,37000,92
3267b676,33000,93
32680a03,34000,273
3267b91c,39000,122
3267e447,15225,69
3267e69a,37000,72
3267062a,38000,273
3267a922,37000,98
3267aebb,39000,91
32681abb,31225,74
32678d43,30425,263
3267bab0,23675,265
32680bce,40000,266
3267b807,29200,270
3267af16,33000,84
32681b67,37000,95
3267b676,33000,90
32680a03,34000,273
3267e447,15225,72
3267b91c,39000,92
3267e69a,37000,72
3267062a,38000,272
3267a922,37000,98
3267aebb,39000,92
32678d43,29375,263
3267b807,27800,270
32680bce,40000,266
32681abb,31225,74
3267bab0,23675,263
3267af16,33000,82
32681b67,37000,95
3267b676,33000,87
32680a03,34000,273
3267e69a,37000,72
3267e447,15225,72
3267b91c,39000,92
3267062a,38000,272
3267a922,37000,98
3267aebb,39000,92
32678d43,28000,263
3267b807,27800,270
32680bce,40000,266
3267bab0,23675,259
32681abb,31225,74
3267af16,33000,79
32681b67,37000,92
3267b676,33000,97
32680a03,34000,273
3267e4fa,35000,89
3267e69a,37000,72
3267062a,38000,272
3267e447,15225,74
3267b91c,39000,92
3267a922,37000,98
3267aebb,39000,92
32678d43,25900,264
32680bce,40000,265
3267b807,27800,270
3267bab0,23675,258
32681abb,31225,74
3267af16,33000,76
32681b67,37000,92
32680a03,34000,273
3267e4fa,34975,70
3267e69a,37000,72
3267062a,37975,272
3267e447,15225,74
3267b91c,39000,92
3267a922,37000,98
3267aebb,39000,91
3267bab0,17250,265
32678d43,25100,264
32680bce,40000,265
3267b807,27800,270
32681abb,31225,74
3267af16,33000,73
3267c1dd,37975,271
32681b67,37000,92
3267c933,36000,253
32680a03,34000,273
3267e4fa,34975,70
3267062a,38000,272
3267e69a,37000,72
3267e447,15225,74
3267b91c,39000,92
3267a922,37000,98
3267bab0,17250,265
3267aebb,39000,92
32678d43,25100,264
32680bce,40000,265
3267b807,27800,270
